name;sinta_id;dept;sinta_score;sinta_3yr_score;affil_score;affil_3yr_score;scopus_h_index;gs_h_index;wos_h_index;scopus_i10_index;gs_i10_index;wos_i10_index;scopus_g_index;gs_g_index;wos_g_index;scopus_article;scopus_citation;scopus_cited_document;gs_article;gs_citation;gs_cited_document;wos_article;wos_citation;wos_cited_document
AZIZAH FAUZIYAH;6084425;S1 - Kewirausahaan Kampus Tasikmalaya;84;64;0;0;0;2;0;0;0;0;0;2;0;0;0;0;26;17;9;0;0;0
IBNU MUBARAK;6129017;D3 - Teknik Mesin;87;65;0;0;0;2;;0;1;;1;1;;2;0;0;23;18;4;0;0;0
AMSOR;6681838;S1 - Pendidikan Fisika;79;65;0;0;1;1;;0;0;;1;3;;4;5;2;5;5;1;0;0;0
IKA LESTARI DAMAYANTI;6745874;S1 - Pendidikan Bahasa Inggris;245;65;0;0;2;6;;0;4;;1;1;;5;13;3;27;148;12;0;0;0
TIKA ANNISA LESTARI KOESWANDI;6721352;S1 - Kewirausahaan Kampus Tasikmalaya;88;65;0;0;0;3;;0;0;;1;2;;1;0;0;33;40;17;0;0;0
NENENG SRI WULAN;5994982;S1 - PGSD Kampus Purwakarta;118;68;0;0;0;5;;0;4;;1;1;;1;0;0;48;71;13;0;0;0
ENCUM SUMIATY;6142475;S1 - Matematika;211;68;0;0;1;4;1;0;2;0;1;1;2;6;6;2;21;75;12;1;1;1
RIZKI RAMADHAN;6754432;Unknown;167;68;0;0;1;6;;0;4;;1;1;;6;2;1;54;122;27;0;0;0
DWI LESTARI RAHAYU;5994045;S1 - Pendidikan Teknologi Agroindustri;122;68;0;0;1;4;0;0;1;0;0;1;0;1;4;1;24;42;12;0;0;0
DEDE KOSASIH;5994579;S2 - Pendidikan Bahasa dan Budaya Sunda;363;68;0;0;0;3;;0;1;;0;1;;0;0;0;24;33;9;0;0;0
HENI MULYANI;257835;S1 - Pendidikan Akuntansi;158;69;0;0;1;5;;0;2;;0;1;;2;5;2;30;75;17;0;0;0
BURHAN HAMBALI;6681587;S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi;115;69;0;0;1;4;0;0;0;0;1;1;0;3;3;1;30;24;6;0;0;0
ENJANG YUSUP ALI;6749656;S1 - PGSD Kampus Sumedang;107;69;0;0;1;2;0;0;0;0;2;1;0;3;3;2;15;8;4;0;0;0
ERNIE DIYAHKUSUMANING AYU IMPERIANI;5978093;S1 - Bahasa dan Sastra Inggris;194;68;0;0;1;5;0;0;4;0;1;2;1;3;1;1;29;88;14;0;0;0
YUYUS SUHERMAN;6000590;S2 - Pedagogik;95;43;0;0;1;4;;0;3;;2;1;;2;3;1;36;72;9;0;0;0
DWI IMAN MUTHAQIN;6077679;S1 - Pendidikan Pancasila Dan Kewarganegaraan;122;41;0;0;1;3;0;0;1;0;1;1;1;3;1;1;25;25;7;2;0;0
ASRI WIBAWA SAKTI;6745928;S1 - Pendidikan Tata Busana;84;44;0;0;0;3;;0;1;;0;1;;0;0;0;34;42;11;0;0;0
HENI NURAENI ZAENUDIN;6122531;S1 - Ilmu Komunikasi;111;42;0;0;1;3;;0;1;;1;1;;2;1;1;15;32;7;0;0;0
ENDA PERMANA;6121829;S1 - Pendidikan Teknik Mesin;105;36;0;0;0;2;;0;0;;0;1;;0;0;0;22;16;7;0;0;0
ASEP SAEFUDIN;5977546;S1 - Pendidikan Guru Sekolah Dasar;48;35;0;0;0;3;0;0;1;0;0;0;0;0;0;0;4;25;4;0;0;0
ATAT SITI NURANI;5999585;S1 - Pendidikan Tata Boga;140;36;0;0;1;5;0;0;3;0;1;3;0;4;1;1;36;65;18;0;0;0
EMI LINDAYANI;6658130;Profesi - Profesi Ners Kampus Sumedang;41;32;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;5;23;5
LELI YULIFAR;5993694;S2 - Pendidikan Sejarah;74;28;0;0;0;3;0;0;0;0;1;1;0;1;0;0;46;27;13;0;0;0
CUCU SUKMANA;6654466;S1 - Pendidikan Masyarakat;92;39;0;0;1;3;0;0;1;0;1;1;1;2;1;1;27;27;9;1;0;0
TATI SETIAWATI;5999497;S1 - Pendidikan Tata Boga;184;31;0;0;1;6;;0;5;;1;1;;2;1;1;57;190;26;0;0;0
MARIYA AL QIBTIYA ;6745731;S1 - Pendidikan Teknik Otomasi Industri dan Robotika;51;34;0;0;0;2;;0;1;;1;1;;2;0;0;8;18;4;0;0;0
DEDE TATANG SUNARYA;6745784;S1 - PGSD Kampus Sumedang;134;27;0;0;1;8;;0;7;;1;1;;2;3;1;77;161;29;0;0;0
GITA SISWHARA;5978179;S1 - Manajemen Pemasaran Pariwisata;59;27;0;0;0;2;;0;0;;0;1;;0;0;0;23;20;10;0;0;0
TATANG SYARIPUDIN;5996282;S1 - Pendidikan Guru Sekolah Dasar;232;27;0;0;0;11;;0;12;;0;2;;0;0;0;70;475;33;0;0;0
AI SUTINI;6004075;S2 - Pendidikan Guru Sekolah Dasar Kampus Cibiru;128;31;0;0;1;6;;0;5;;0;1;;1;6;1;47;139;16;0;0;0
FIRMANSYAH;5995005;S1 - Ilmu Ekonomi dan Keuangan Islam;65;27;0;0;0;3;0;0;0;0;0;1;1;0;0;0;18;23;9;1;0;0
WIDJOJOKO;6746146;S1 - PGSD Kampus Serang;36;28;0;0;0;0;;0;0;;0;1;;0;0;0;3;0;0;0;0;0
WACHYU SUNDAYANA;6109607;S2 - Pendidikan Bahasa Inggris;303;39;0;0;2;7;;1;7;;1;1;;6;32;3;37;327;0;0;0;0
TOTOK DOYO PAMUNGKAS;6693471;S1 - Pendidikan Geografi;30;27;0;0;0;1;;0;0;;0;2;;0;0;0;6;2;2;0;0;0
ABAS ASYAFAH;5993706;S3 - Pendidikan Umum dan Karakter;162;38;0;0;1;8;;0;7;;0;13;;1;2;1;64;198;19;0;0;0
ADE ROHAYATI;6186158;S1 - Pendidikan Matematika;114;38;0;0;0;4;0;0;4;0;1;0;0;1;0;0;5;66;5;0;0;0
VELAYETI NURFITRIANA ANSAS;6100520;S1 - Pendidikan Bahasa Korea;41;38;0;0;0;2;0;0;0;0;1;2;0;1;0;0;12;7;3;0;0;0
YENI KURNIAWATI SUMANTRI;6123152;S1 - Pendidikan Sejarah;92;38;0;0;0;2;;0;0;;1;1;;1;0;0;30;18;9;0;0;0
ABI SOPYAN FEBRIANTO;6745861;S1 - Pendidikan Manajemen Perkantoran;50;39;0;0;0;1;0;0;0;0;0;1;0;0;0;0;5;4;2;0;0;0
DINA MAYADIANA SUWARMA;5993782;S1 - Pendidikan Guru Sekolah Dasar;95;38;0;0;0;5;;0;4;;0;4;;0;0;0;46;176;16;0;0;0
RIA SABARIA;6146648;S1 - Pendidikan Seni Tari;54;39;0;0;0;2;;0;0;;0;1;;0;0;0;14;8;3;0;0;0
KOKOM SITI KOMARIAH;6145229;Unknown;226;30;0;0;0;0;;0;0;;0;1;;0;0;0;0;0;0;0;0;0
FRANSISCA SUDARGO;6671525;S3 - Pendidikan Ilmu Pengetahuan Alam;353;30;0;0;2;10;;0;10;;1;2;;8;17;5;67;367;48;0;0;0
KOKOM ST KOMARIAH;6135827;S2 - Pendidikan Umum dan Karakter;241;30;0;0;0;0;;0;0;;0;1;;0;0;0;0;0;0;0;0;0
LULU LAELA AMALIA;5988724;S2 - Pendidikan Bahasa Inggris;56;30;0;0;1;4;;0;2;;1;2;;3;1;1;11;40;8;0;0;0
HAFIYYAN PUTRA PRATAMA;6681148;S1 - Pendidikan Sistem dan Teknologi Informasi Kampus P;42;30;0;0;0;2;;0;0;;1;1;;1;0;0;5;10;2;0;0;0
LUTHFI ANZANI;6721957;S1 - Sistem Informasi Kelautan;40;31;0;0;0;2;0;0;0;0;0;2;0;0;0;0;7;12;4;0;0;0
DYAH PURWANINGSIH;6714124;Unknown;55;31;0;0;2;1;;0;0;;1;1;;4;6;3;4;2;1;0;0;0
ARVIAN TRIANTORO;5993216;S1 - Pendidikan Akuntansi;185;30;0;0;0;5;0;0;3;0;1;1;1;1;0;0;20;89;9;1;0;0
BAMBANG ABDULJABAR;6690150;S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi;160;30;0;0;1;9;0;0;7;0;0;1;0;1;1;1;30;252;18;0;0;0
ISTI KUMALASARI;6745723;S1 - Gizi;71;30;0;0;0;3;;0;1;;0;1;;0;0;0;18;25;8;0;0;0
UNDANG SUDANA;6005105;S1 - Bahasa dan Sastra Indonesia;178;30;0;0;0;1;0;0;0;0;0;1;0;0;0;0;19;3;2;0;0;0
YOSEP HERNAWAN;6664961;S1 - Pendidikan Manajemen Perkantoran;36;30;0;0;0;2;;0;0;;0;1;;0;0;0;11;12;5;0;0;0
MARLINA;6003759;S1 - Pendidikan Tata Busana;55;30;0;0;0;1;;0;0;;1;1;;1;0;0;18;1;1;0;0;0
ERNALIS;6123293;S1 - PGSD Kampus Cibiru;107;30;0;0;0;1;;0;0;;1;1;;2;0;0;14;4;2;0;0;0
YANI KUSMARNI;6115838;S1 - Pendidikan Sejarah;144;30;0;0;0;5;0;0;3;0;0;1;0;0;0;0;34;131;15;0;0;0
FINITA DEWI;5993121;S1 - PGPAUD Kampus Purwakarta;164;30;0;0;1;4;0;0;2;0;0;2;0;1;3;1;11;177;8;0;0;0
ABDUL AZIS WAHAB;6722201;Unknown;67;31;0;0;0;3;;0;2;;0;1;;0;0;0;12;45;8;0;0;0
YULIAWAN KASMAHIDAYAT;6663654;S1 - Pendidikan Seni Tari;120;31;0;0;0;3;0;0;1;0;0;1;1;0;0;0;33;38;10;3;0;0
MINA HOLILAH;6146978;S1 - Pendidikan IPS;83;31;0;0;1;2;0;0;1;0;0;3;1;1;2;1;7;46;6;1;0;0
EFFY MULYASARI;5993306;S1 - Pendidikan Guru Sekolah Dasar;131;39;0;0;0;5;;0;3;;1;1;;1;0;0;52;102;26;0;0;0
SILMI ATH THAHIRAH ;6745812;S1 - Pendidikan Teknik Otomasi Industri dan Robotika;44;31;0;0;0;0;;0;0;;1;1;;2;0;0;3;0;0;0;0;0
DR. NINA SUTRESNA;6681798;Unknown;261;39;0;0;5;6;;4;6;;1;1;;12;253;8;36;568;15;0;0;0
BTARI MARISKA PURWAAMIJAYA;6681170;S1 - Bisnis Digital;32;28;0;0;0;1;;0;0;;1;2;;1;0;0;16;2;2;0;0;0
DEWI YUSTIARINI;5999919;S1 - Teknik Sipil;61;28;0;0;0;2;;0;0;;1;1;;1;0;0;21;9;5;0;0;0
ENDAH FITRIYANI;6681704;S1 - Pendidikan Pariwisata;57;28;0;0;0;2;;0;2;;1;1;;1;0;0;21;50;5;0;0;0
AHMAD FAUZI;6122861;S1 - Sistem Telekomunikasi;51;28;0;0;0;3;;0;0;;0;1;;0;0;0;11;21;5;0;0;0
IIM SITI KARIMAH;5992557;S1 - Pendidikan Bahasa Perancis;90;28;0;0;0;1;0;0;0;0;0;2;0;0;0;0;14;5;4;0;0;0
SYAHNUR RAHMAN;6684075;S1 - Psikologi;96;28;0;0;1;2;0;1;1;0;0;1;0;1;29;1;28;40;9;0;0;0
ANI HENDRIANI;5994782;S1 - Pendidikan Guru Sekolah Dasar;115;28;0;0;0;5;;0;3;;0;1;;0;0;0;64;93;23;0;0;0
TEGUH IBRAHIM;5994738;Unknown;81;28;0;0;0;5;;0;2;;0;1;;0;0;0;20;72;10;0;0;0
AYI BUDI SANTOSA;5992658;S1 - Pendidikan Sejarah;102;28;0;0;0;4;0;0;1;0;0;1;1;0;0;0;35;62;17;0;0;0
MEMEN KUSTIAWAN;259600;S2 - Magister Ilmu Akuntansi;100;28;0;0;0;5;;0;0;;1;1;;1;0;0;32;48;13;0;0;0
SYIFA F. SYIHAB;6681556;S1 - Gizi;66;28;0;0;1;3;;0;0;;0;2;;2;4;2;18;25;8;0;0;0
AI NURHAYATI;5994450;S1 - Pendidikan Tata Boga;144;28;0;0;0;5;0;0;2;0;0;1;1;0;0;0;48;99;25;1;0;0
DEDY SURYADI;5993912;S1 - Pendidikan Teknik Bangunan;99;28;0;0;1;4;0;0;0;0;1;1;1;2;3;1;13;31;7;1;0;0
AGUS SUPRIYATNA;6006300;Unknown;70;31;0;0;0;2;;0;0;;1;2;;1;0;0;36;15;6;0;0;0
NENI SRI WULANDARI;5994678;S1 - Ilmu Ekonomi dan Keuangan Islam;51;28;0;0;0;2;0;0;0;0;0;1;1;0;0;0;24;17;9;1;0;0
MUHAMMAD ARIEZ MUSTHOFA;5997910;S1 - Psikologi;55;31;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
DERY RIMASA;6681518;S1 - Kepelatihan Fisik Olahraga;34;32;0;0;0;1;0;0;0;0;0;1;0;0;0;0;7;2;1;0;0;0
NON DWISHIERA CAHYA ANASTA;6722417;S1 - Pendidikan Guru Sekolah Dasar;36;32;0;0;0;1;;0;0;;0;1;;0;0;0;8;2;2;0;0;0
DIAH ZALEHA WYANDINI;6124256;S1 - Psikologi;76;32;0;0;0;2;0;0;0;0;0;1;1;0;0;0;23;12;7;0;0;0
RUSWENDI PERMANA;5987789;S2 - Pendidikan Bahasa dan Budaya Sunda;134;32;0;0;0;3;;0;0;;0;1;;0;0;0;30;27;11;0;0;0
EMI EMILIA;6728899;S3 - Pendidikan Bahasa Inggris;430;32;0;0;5;15;;1;19;;1;7;;8;48;6;65;1676;36;0;0;0
ISTIQOMAH;6000414;S1 - Teknik Sipil;44;34;0;0;0;0;;0;0;;1;1;;2;0;0;6;0;0;0;0;0
RISRIS HARI NUGRAHA;6692272;S1 - Ilmu Pendidikan Agama Islam;39;34;0;0;0;3;0;0;2;0;1;1;0;1;0;0;14;59;6;0;0;0
GANJAR EKA SUBAKTI;6682627;S1 - Ilmu Pendidikan Agama Islam;83;34;0;0;0;2;0;0;2;0;1;1;1;1;0;0;14;41;4;1;0;0
LIRA FESSIA DAMAIANTI;6683931;S1 - Psikologi;41;32;0;0;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0
ASEP KURNIA JAYADINATA;5993780;S1 - PGSD Kampus Sumedang;345;34;0;0;0;11;0;0;12;0;1;1;0;2;0;0;84;601;34;0;0;0
FRAHMA SEKARNINGSIH;5993485;S1 - Pendidikan Seni Tari;165;34;0;0;1;4;;0;2;;0;1;;1;1;1;11;46;6;0;0;0
YOGI PRASETYO;6745790;S1 - Bisnis Digital;61;35;0;0;0;0;;0;0;;0;1;;0;0;0;5;0;0;0;0;0
DEDDY SURYANA;6150914;S1 - Pendidikan Bahasa Inggris;43;35;0;0;0;2;;0;0;;0;1;;0;0;0;14;10;3;0;0;0
ARIM NASIM;6009264;S2 - Magister Ilmu Akuntansi;161;35;0;0;0;4;;0;3;;1;1;;0;0;0;23;159;13;0;0;0
TEDI PERMADI;5981800;S2 - Pendidikan Bahasa Indonesia;117;29;0;0;0;5;0;0;2;0;0;1;0;0;0;0;56;92;23;0;0;0
PEPI NURONIAH;6697085;S1 - PGPAUD Kampus Serang;56;29;0;0;0;1;0;0;0;0;0;1;0;0;0;0;10;4;2;0;0;0
SRI RAHAYU;6745927;S1 - Pendidikan Teknik Bangunan;41;29;0;0;0;2;0;0;1;0;0;1;0;0;0;0;8;14;2;0;0;0
AGUS FIRMANSAH;6127340;S1 - Pendidikan Seni Musik;65;29;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;18;1;0;0;0
ILMA INDRIASRI PRATIWI;6682020;S1 - Pendidikan Pariwisata;40;29;0;0;0;1;;0;1;;0;1;;0;0;0;21;37;5;0;0;0
R NADIA HANOUM;5996024;S1 - Teknologi Pendidikan;71;29;0;0;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0
DEDEN PRADEKA;6680849;S1 - Teknik Komputer;79;34;0;0;0;2;0;0;0;0;1;1;0;1;0;0;10;6;2;0;0;0
ELIS MEDIAWATI;6009471;S1 - Akuntansi;170;29;0;0;0;6;0;0;4;0;1;1;0;1;0;0;32;337;15;0;0;0
HENRY VIRGAN;6139988;S1 - Pendidikan Seni Musik;72;32;0;0;0;0;;0;0;;0;1;;0;0;0;4;0;0;0;0;0
RAMADITA FETRIANGGI;6722253;S1 - Desain Komunikasi Visual;49;30;0;0;0;2;0;0;0;0;0;1;0;0;0;0;12;7;2;0;0;0
SANDI BUDI IRIAWAN;6753110;S1 - Pendidikan Guru Sekolah Dasar;65;29;0;0;0;4;;0;1;;0;1;;0;0;0;34;54;18;0;0;0
RIPAN HERMAWAN;6005860;Unknown;83;32;0;0;1;0;;0;0;;1;1;;2;1;1;0;0;0;0;0;0
AYU MUTIARA SANTANU;6681721;S1 - Gizi;66;33;0;0;0;1;1;0;1;0;0;2;0;0;0;0;6;13;3;1;3;1
ISTIKHOROH NURZAMAN;6654231;S1 - PGSD Kampus Tasikmalaya;61;34;0;0;0;4;;0;2;;1;1;;1;0;0;14;46;8;0;0;0
RIDA ROSIDA;5994703;S1 - Ilmu Ekonomi dan Keuangan Islam;72;34;0;0;0;3;;0;1;;0;1;;0;0;0;19;30;5;0;0;0
TRIANNISA RAHMAWATI;6745962;S1 - Pendidikan Kimia;57;34;0;0;1;2;;0;0;;1;1;;3;6;1;4;15;3;0;0;0
RIKSMA NURAHMI RINALTI AKHLAN;6122630;S2 - Pendidikan Khusus;86;34;0;0;0;1;;0;1;;0;1;;0;0;0;9;46;3;0;0;0
REIZA MIFTAH WIRAKUSUMA;5989830;S1 - Manajemen Resort dan Leisure;137;34;0;0;1;5;;0;2;;1;1;;3;1;1;28;52;11;0;0;0
INDAH NURMAHANANI;5995562;S1 - PGSD Kampus Purwakarta;88;36;0;0;0;2;;0;1;;0;1;;0;0;0;22;20;6;0;0;0
NETTI SISKA NURHAYATI;5994146;S1 - Manajemen;65;37;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;1;0;0
FAJAR NUGRAHA ASYAHIDDA;6682474;S1 - Pendidikan Sosiologi;318;34;0;0;1;3;1;1;1;1;0;1;1;1;43;1;20;62;6;5;31;1
CHAIRUL FURQON;5994043;S1 - Manajemen;129;36;0;0;0;7;;0;4;;1;1;;3;0;0;34;156;15;0;0;0
ACENG RUHENDI SYAIFULLAH;6005752;S3 - Linguistik;94;37;0;0;0;5;0;0;3;0;0;1;0;0;0;0;44;108;17;0;0;0
EEN RATNENGSIH;5996180;S1 - Pendidikan Khusus;91;37;0;0;0;3;0;0;1;0;0;3;1;0;0;0;21;29;7;2;0;0
CIK SUABUANA;6126941;S2 - Pendidikan Umum dan Karakter;49;37;0;0;0;4;;0;0;;0;5;;0;0;0;15;33;9;0;0;0
NADIA TIARA ANTIK SARI;6689078;S1 - PGSD Kampus Purwakarta;54;38;0;0;0;2;;0;1;;0;1;;0;0;0;15;19;6;0;0;0
TATI HERNAWATI;6039136;S1 - Pendidikan Khusus;227;39;0;0;0;8;;0;7;;0;1;;0;0;0;35;637;22;0;0;0
AHIM SURACHIM;5992863;S3 - Manajemen;266;37;0;0;1;7;;0;5;;1;1;;4;1;1;26;181;15;0;0;0
ABDUL AZIS;6712382;S1 - Pendidikan Sosiologi;48;40;0;0;0;2;0;0;0;0;0;1;0;0;0;0;8;13;3;0;0;0
YUSUF ALI TANTOWI;6682708;S1 - Pendidikan Bahasa Arab;44;40;0;0;0;2;;0;1;;0;1;;0;0;0;6;32;3;0;0;0
AHMAD SYAMSU RIZAL;5994635;S3 - Pendidikan Umum dan Karakter;207;38;0;0;0;10;;0;10;;0;1;;0;0;0;44;301;32;0;0;0
IMAM TRI SUTRISNO;6711574;D3 - Keperawatan;44;40;0;0;0;1;;0;0;;0;2;;0;0;0;5;3;1;0;0;0
RIESKY;5994354;S1 - Bahasa dan Sastra Inggris;123;40;0;0;1;1;0;0;1;0;0;1;0;1;8;1;8;24;2;0;0;0
ANDI SUNTODA SITUMORANG;6140789;S1 - PGSD Pendidikan Jasmani;132;40;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0
RESHANDI NUGRAHA;6725014;S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi;43;40;0;0;0;1;;0;0;;1;1;;1;0;0;10;8;2;0;0;0
NONO SUPRIATNA;5995836;S1 - Akuntansi;195;40;0;0;0;4;;0;2;;0;5;;0;0;0;11;129;5;0;0;0
DEDI SASMITA;6799085;Unknown;58;40;0;0;2;0;;0;0;;2;0;;4;9;4;0;0;0;0;0;0
LIPTIA VENICA;6779029;S1 - Mekatronika dan Kecerdasan Buatan Kampus Purwakart;120;36;0;0;3;3;1;1;1;0;1;1;0;5;23;4;4;23;3;1;5;1
A. BUDHI SALIRA;6771601;S2 - Pendidikan Ilmu Pengetahuan Sosial;48;36;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0
HIMAWAN PRASETIYO;6745744;S1 - Pendidikan Kelautan dan Perikanan Kampus Serang;53;36;0;0;1;2;0;0;0;0;0;3;1;1;5;1;7;8;3;0;0;0
LABIBATUSSOLIHAH;6705586;S1 - Pendidikan Sejarah;57;36;0;0;0;1;;0;0;;0;1;;0;0;0;16;4;2;0;0;0
AGUS MULYANA;6791319;S1 - PGSD Kampus Cibiru;41;36;0;0;0;0;0;0;0;0;1;1;1;2;0;0;1;0;0;1;0;0
META ARIEF;5994696;S3 - Manajemen;216;36;0;0;1;0;;0;0;;1;5;;6;1;1;0;0;0;0;0;0
FAZAR NURIANSYAH;6787025;S1 - Pendidikan Ekonomi;38;36;0;0;0;2;;0;1;;0;0;;0;0;0;5;137;2;0;0;0
FITRI ROSDIANA;6681777;S1 - Kepelatihan Fisik Olahraga;52;36;0;0;0;2;0;0;0;0;1;2;0;2;0;0;8;6;4;0;0;0
IRVAN SATRYA PRANA;6779573;S1 - Desain Komunikasi Visual;47;35;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3;1;1;0;0;0
USUP ROMLI;6145733;S1 - Ilmu Pendidikan Agama Islam;43;35;0;0;0;5;0;0;4;0;0;7;0;0;0;0;11;60;8;0;0;0
IYEN NURLAELAWATI;6005610;S1 - Pendidikan Bahasa Inggris;101;36;0;0;1;4;;0;3;;2;0;;2;3;1;6;51;6;0;0;0
SUSILAWATI;6000496;S1 - PGSD Kampus Serang;113;35;0;0;1;2;0;1;1;0;0;1;0;1;35;1;23;20;4;0;0;0
AHDIYATUL FAUZA;6745727;S1 - Gizi;43;35;0;0;1;2;0;0;0;0;0;5;0;1;6;1;5;11;2;0;0;0
ANWAR SANUSI;6740451;Unknown;43;35;0;0;0;4;;0;2;;0;1;;0;0;0;25;48;13;0;0;0
DHIKA DHARMANSYAH;6729054;D3 - Keperawatan;65;35;0;0;0;1;;0;0;;1;1;;1;0;0;18;4;4;0;0;0
WINA NURHAYATI PRAJA;6690391;S1 - Ilmu Komunikasi;40;35;0;0;0;2;;0;0;;0;1;;0;0;0;12;6;4;0;0;0
TIURLINA;6043729;S1 - PGSD Kampus Serang;111;35;0;0;0;2;;0;1;;0;1;;0;0;0;15;55;5;0;0;0
MOHAMAD HELMI ISMAIL;6006814;S1 - PGPAUD Kampus Cibiru;114;42;0;0;0;3;;0;1;;0;1;;0;0;0;33;36;11;0;0;0
YANI FITRIYANI;6737933;Unknown;37;36;0;0;0;0;;0;0;;0;1;;0;0;0;0;0;0;0;0;0
NURDIN;5995286;S1 - Administrasi Pendidikan;162;42;0;0;0;1;;0;0;;0;0;;0;0;0;3;2;1;0;0;0
MARGARETHA SRI Y;5994324;S1 - PGPAUD Kampus Cibiru;188;42;0;0;0;8;;0;7;;0;1;;0;0;0;40;250;20;0;0;0
ANWAR SANUSI;6740373;Unknown;61;42;0;0;0;4;0;0;2;0;0;1;1;0;0;0;27;60;17;1;0;0
NOVI YANTHI;6004309;S1 - PGSD Kampus Cibiru;101;42;0;0;0;2;;0;0;;0;2;;0;0;0;35;28;15;0;0;0
ENTIT PUSPITA;5986409;S1 - Matematika;228;42;0;0;3;4;1;0;3;0;1;1;1;6;16;3;40;78;15;1;0;0
DHEKA DWI AGUSTININGSIH;6770931;S1 - Bahasa dan Sastra Indonesia;92;43;0;0;0;2;;0;0;;0;1;;0;0;0;40;11;6;0;0;0
FAHRUDIN;5993594;S2 - Pendidikan Agama Islam;197;42;0;0;2;5;0;0;4;0;0;1;0;2;6;2;18;113;11;0;0;0
RETNO AYU HARDIYANTI;6780170;S1 - Pendidikan IPS;46;43;0;0;1;1;;0;0;;2;3;;3;2;1;4;7;2;0;0;0
PUTRASULUNG BAGINDA;6004765;S1 - Pendidikan Bahasa Jerman;53;41;0;0;0;2;0;0;0;0;0;2;0;0;0;0;7;8;5;0;0;0
OCIH SETIASIH;6123149;S2 - Pendidikan Anak Usia Dini;179;41;0;0;0;5;;0;4;;0;2;;0;0;0;45;178;17;0;0;0
HANIFA ZULHAIMI;259601;S1 - Akuntansi;94;41;0;0;0;5;;0;4;;0;1;;0;0;0;16;140;10;0;0;0
ALEN RISMAYADI;6682218;S1 - Pendidikan Kepelatihan Olahraga;77;42;0;0;0;3;0;0;0;0;1;1;1;1;0;0;16;16;8;1;0;0
ESYA ANESTY MASHUDI;5993230;S1 - PGPAUD Kampus Serang;111;42;0;0;0;4;0;0;2;0;0;1;0;0;0;0;31;57;12;0;0;0
AGUS NUR SALIM;6649889;S1 - Pendidikan Seni Rupa;136;42;0;0;1;3;;0;1;;1;1;;2;1;1;18;36;6;0;0;0
HENY ROHAYANI;6694989;S1 - Pendidikan Seni Tari;81;42;0;0;0;4;;0;3;;0;1;;0;0;0;16;59;8;0;0;0
AKHMAD NUGRAHA;5994330;S1 - PGSD Kampus Tasikmalaya;80;42;0;0;0;6;;0;4;;0;1;;0;0;0;47;125;30;0;0;0
DADAN MULYANA;6681778;S1 - Pendidikan Kepelatihan Olahraga;183;42;0;0;0;0;;0;0;;0;1;;0;0;0;0;0;0;0;0;0
APRILIA EKI SAPUTRI;5995614;S1 - Pendidikan Guru Sekolah Dasar;58;43;0;0;0;4;;0;0;;0;3;;0;0;0;9;32;7;0;0;0
RAFIKA ROSYDA;6727416;Profesi - Profesi Ners Kampus Sumedang;46;43;0;0;0;0;;0;0;;0;3;;0;0;0;0;0;0;0;0;0
PURNA HINDAYANI;6745708;S1 - Pendidikan Pariwisata;101;43;0;0;1;3;;0;1;;1;1;;4;10;2;18;39;7;0;0;0
KURJONO;5994659;S2 - Pendidikan Ekonomi;106;43;0;0;0;3;;0;0;;0;1;;0;0;0;36;35;12;0;0;0
HERNAWAN;5987458;S1 - Pendidikan Bahasa Sunda;138;43;0;0;0;3;0;0;0;0;0;1;0;0;0;0;42;20;8;0;0;0
ENRY JOHAN JAOHARI;6745762;S1 - Musik;297;44;0;0;0;26;;0;59;;0;1;;0;0;0;205;2848;128;0;0;0
IDA WIDIA;5995619;S1 - Pendidikan Bahasa Dan Sastra Indonesia;53;44;0;0;0;2;0;0;1;0;0;1;0;0;0;0;18;20;7;0;0;0
ALFIRA SOFIA;259602;S2 - Manajemen;187;44;0;0;1;4;1;0;2;0;1;2;1;3;9;2;33;73;18;2;5;1
DIDING NURDIN;5995269;S2 - Administrasi Pendidikan;243;44;0;0;0;8;0;0;7;0;1;3;0;1;0;0;61;296;27;0;0;0
TARUNASENA;5992788;S1 - Pendidikan Sejarah;253;44;0;0;0;3;0;0;2;0;1;2;0;4;0;0;41;72;12;0;0;0
FULLY RAKHMAYANTI;6745729;S1 - PGSD Kampus Cibiru;59;45;0;0;1;2;0;0;0;0;0;1;0;1;1;1;8;7;3;0;0;0
LUCY YOSITA;6005978;D3 - Arsitektur;165;44;0;0;0;3;;0;0;;1;1;;5;0;0;42;40;16;0;0;0
AHMAD JAFAR SHIDIQ;6746559;Unknown;191;45;0;0;0;8;;0;6;;0;1;;0;0;0;81;857;27;0;0;0
